X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,
1,1,sep,sun,91.0,276.3,825.1,7.1,14.5,76,7.6,0.0,0.0
7,7,sep,wed,89.7,284.9,844.0,10.1,10.5,77,4.0,0.0,0.0
2,2,sep,fri,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,0.0
5,5,sep,fri,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,0.0
1,1,sep,fri,91.1,91.3,738.1,7.2,19.1,46,2.2,0.0,0.0
7,7,sep,thu,89.7,287.2,849.3,6.8,19.4,45,3.6,0.0,0.0
1,1,sep,sat,91.2,94.3,744.4,8.4,22.3,48,4.0,0.0,0.0
4,4,sep,fri,90.3,290.0,855.3,7.4,19.9,44,3.1,0.0,0.0
6,6,sep,sat,87.1,291.3,860.6,4.0,17.0,67,4.9,0.0,0.0
2,2,sep,wed,87.9,84.8,725.1,3.7,21.8,34,2.2,0.0,0.0
3,3,sep,thu,91.1,88.2,731.7,8.3,22.8,46,4.0,0.0,0.0
4,4,sep,sun,90.5,96.7,750.5,11.4,20.4,55,4.9,0.0,0.0
1,1,sep,sun,91.0,276.3,825.1,7.1,21.9,43,4.0,0.0,0.0
8,8,sep,fri,91.1,91.3,738.1,7.2,20.7,46,2.7,0.0,0.0
3,3,sep,sun,90.5,96.7,750.5,11.4,20.6,55,5.4,0.0,0.0
6,6,sep,sat,91.2,94.3,744.4,8.4,15.4,57,4.9,0.0,0.0
6,6,sep,fri,90.3,290.0,855.3,7.4,10.3,78,4.0,0.0,0.0
7,7,sep,sun,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,0.0
4,4,sep,sun,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,0.0
6,6,sep,sat,91.2,94.3,744.4,8.4,16.8,47,4.9,0.0,0.0
4,4,sep,tue,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,0.0
4,4,sep,tue,91.1,132.3,812.1,12.5,15.9,38,5.4,0.0,0.0
6,6,sep,tue,91.9,111.7,770.3,6.5,19.6,45,3.1,0.0,0.0
6,6,sep,tue,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,0.0
4,4,sep,tue,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,0.0
